9258	um bolo de anos	um bolo de anos	/ˈbɔlu dɨ ˈɐnuʃ/	/ˈbɔlu dʒi ˈɐnuʃ/	s		a birthday cake	/ə ˈbɜrθ.deɪ keɪk/	/ə ˈbɜː.θ.deɪ keɪk/	n			una tarta de cumpleaños						
9257	uma fatia de bolo	uma fatia de bolo	/ˈfatiɐ dɨ ˈbɔlu/	/ˈfatiɐ dʒi ˈbɔlu/	s		a slice of cake	/ə slaɪs əv keɪk/	/ə slaɪs əv keɪk/	n			un trozo de pastel						
9256	uma fatia de pão	uma fatia de pão	/ˈfatiɐ dɨ pɐ̃w̃/	/ˈfatiɐ dʒi pɐ̃w̃/	s		a slice of bread	/ə slaɪs əv brɛd/	/ə slaɪs əv brɛd/	n			una rebanada de pan						
9255	uma fatia de queijo	uma fatia de queijo	/ˈfatiɐ dɨ ˈkejʒu/	/ˈfatiɐ dʒi ˈkejʒu/	s		a slice of cheese	/ə slaɪs əv tʃiz/	/ə slaɪs əv tʃiːz/	n			una loncha de queso						
9254	um café carioca	um café carioca	/ˈkafe kɐɾiˈɔkɐ/	/ˈkafe kariˈɔkɐ/	s		a weak coffee	/ə wik ˈkɒfi/	/ə wiːk ˈkɒfi/	n			un café americano						
9253	um batido de chocolate	um batido de chocolate	/ˈbatidu dɨ ʃɔkuˈlatɨ/	/baˈtʃidu dʒi ʃɔkuˈlatʃi/	s		a chocolate shake	/ə ˈtʃɒk.lət ʃeɪk/	/ə ˈtʃɒk.lət ʃeɪk/	n			un batido de chocolate						
9252	limonada	uma limonada	/limuˈnadɐ/	/limoˈnadɐ/	sf		lemonade	/ˌlɛməˈneɪd/	/ˌlɛməˈneɪd/	n			limonada						
9251	um café abatanado	um café abatanado	/ˈkafe ɐbɐtɐˈnadu/	/ˈkafe abɐtaˈnadu/	s		a weak espresso	/ə wik ɛˈsprɛsoʊ/	/ə wiːk ɛˈsprɛsəʊ/	n			un café largo						
9250	uma bica	uma bica	/ˈbikɐ/	/ˈbikɐ/	s		an espresso	/æn ɛˈsprɛsoʊ/	/æn ɛˈsprɛsəʊ/	n			un café						
9249	um café cheio, uma bica cheia	um café cheio, uma bica cheia	/ˈkafe ˈʃej.u, ˈumɐ ˈbikɐ ˈʃej.ɐ/	/ˈkafe ˈʃej.u, ˈũmɐ ˈbikɐ ˈʃej.ɐ/	s		a strong espresso	/ə strɔŋ ɛˈsprɛsoʊ/	/ə strɒŋ ɛˈsprɛsəʊ/	n			un café solo						
9248	um café pingado, uma bica pingada	um café pingado, uma bica pingada	/ˈkafe pĩˈɡadu, ˈumɐ ˈbikɐ pĩˈɡadɐ/	/ˈkafe pĩˈɡadu, ˈũmɐ ˈbikɐ pĩˈɡadɐ/	s	Pinga de leite (una gota)	an espresso with a drop of milk	/æn ɛˈsprɛsoʊ wɪð ə drɒp əv mɪlk/	/æn ɛˈsprɛsəʊ wɪð ə drɒp əv mɪlk/	n			un café cortado						
9247	uma italiana / um café Italiano	uma italiana / um café Italiano	/ˈumɐ i.tɐliˈɐnɐ, ˈum ˈkafe i.tɐliˈɐnu/	/ˈũmɐ i.tɐliˈɐnɐ, ˈũm ˈkafe i.tɐliˈɐnu/	s		an Italian coffee	/æn ɪˈtæljən ˈkɒfi/	/æn ɪˈtæljən ˈkɒfi/	n		This is the name for a very short shot of espresso, what might be known as a ristretto in other countries: normal quantity of grounds but extracted with about half the amount of water. If you've been to Rome, you'll surely recognize the style.	un café italiano						Así se llama un shot muy corto de espresso, lo que en otros países podría llamarse ristretto: cantidad normal de café molido pero extraído con aproximadamente la mitad de agua.
9246	um café, uma bica	um café, uma bica	/ˈkafe, ˈumɐ ˈbikɐ/	/ˈkafe, ˈũmɐ ˈbikɐ/	s		an espresso	/æn ɛˈsprɛsoʊ/	/æn ɛˈsprɛsəʊ/	n			un café						
9245	um galão	um galão	/ɡɐˈlɐ̃w̃/	/ɡɐˈlɐ̃w̃/	s	Café aguado, con leche, servido en un vaso alto con una cuchara alta. &lt;br&gt;&lt;br&gt;La gente lo toma mientras desayuna, y después acostumbra a pedir un café más cargado.	a galão (coffee with milk)	/ə ɡəˈlaʊ (ˈkɒfi wɪð mɪlk)/	/ə ɡəˈlaʊ (ˈkɒfi wɪð mɪlk)/	n			un galão						
9229	fruta	a fruta	/ˈfɾu.tɐ/	/ˈfɾu.tɐ/	sf		fruit	/frut/	/fruːt/	n			fruta						
9228	carne	a carne	/ˈkaɾ.nɨ/	/ˈkaɾ.ni/	sf		meat	/mit/	/miːt/	n			carne						
9227	leguminosas	as leguminosas	/lɨ.ɡu.mi.ˈno.zɐʃ/	/le.ɡu.mi.ˈno.zɐʃ/	sfp		legumes	/ˈlɛɡjuːmz/	/ˈlɛɡjuːmz/	np			leguminosas						
9226	feijão	o feijão	/fɐj.ˈʒɐ̃w̃/	/fej.ˈʒɐ̃w̃/	sm		beans	/binz/	/biːnz/	nmp			frijoles						
9225	arroz	o arroz	/ɐ.ˈʁɔʃ/	/a.ˈʁɔʃ/	sm		rice	/raɪs/	/raɪs/	n			arroz						
9224	ovos meixidos	os ovos meixidos	/ˈɔ.vuʃ mɐj.ˈʃi.ðuʃ/	/ˈɔ.vuʃ mei.ˈʃi.ðuʃ/	smp		scrambled eggs	/ˈskræmbəld ɛɡz/	/ˈskræmbəld ɛɡz/	np			huevos revueltos						
9223	bolos	os bolos	/ˈbɔ.luʃ/	/ˈbɔ.luʃ/	smp		cakes	/keɪks/	/keɪks/	nmp			pasteles						
9222	salada	a salada	/sɐ.ˈla.ðɐ/	/sa.ˈla.ðɐ/	sf		salad	/ˈsæləd/	/ˈsæləd/	n			ensalada						<img src="_en_salad.JPG">
9221	legumes	os legumes	/lɨ.ˈɡu.mɨʃ/	/le.ˈɡu.mɨʃ/	smp		vegetables	/ˈvɛdʒtəbəlz/	/ˈvɛdʒtəbəlz/	nfp			verduras						
9220	sopa	a sopa	/ˈso.pɐ/	/ˈso.pɐ/	sf	En Portugal la sopa es de vegetales y tiene una consistencia cremosa. Se acostumbra siempre en la comida y la cena.	soup	/suːp/	/suːp/	n			sopa						
9219	chocolate	o chocolate	/ʃɔ.ku.ˈla.tɨ/	/ʃɔ.ku.ˈla.tʃi/	sm		chocolate	/ˈtʃɒklət/	/ˈtʃɒklət/	n			chocolate						
9218	doce	o doce	/ˈdɔ.sɨ/	/ˈdɔ.si/	sm		jam	/dʒæm/	/dʒæm/	n			mermelada						
9217	panquecas	as panquecas	/pɐ̃ˈke.kɐʃ/	/pɐ̃ˈke.kɐʃ/	sfp		pancakes	/ˈpænkeɪks/	/ˈpænkeɪks/	nmp			tortitas						
9216	torrada	uma torrada	/tu.ˈʁa.ðɐ/	/to.ˈʁa.ðɐ/	sf		toast	/toʊst/	/toʊst/	n			tostada						
9215	mel	o mel	/ˈmɛɫ/	/ˈmɛw̃/	sm		honey	/ˈhʌni/	/ˈhʌni/	n			miel						
9214	massa	a massa	/ˈma.sɐ/	/ˈma.sɐ/	sf		pasta	/ˈpæstə/	/ˈpæstə/	np			pasta						
9213	batata-doce	a batata-doce	/bɐ.ˈta.tɐ ˈdo.sɨ/	/ba.ˈta.ta ˈdo.si/	sf		sweet potato	/swiːt pəˈteɪtoʊ/	/swiːt pəˈteɪtəʊ/	np			boniato						
9212	batata	a batata	/bɐ.ˈta.tɐ/	/ba.ˈta.ta/	sf		potato	/pəˈteɪtoʊ/	/pəˈteɪtəʊ/	n			patata						
9211	batatas fritas	as batatas fritas	/bɐ.ˈta.tɐʃ ˈfɾi.tɐʃ/	/ba.ˈta.tɐʃ ˈfɾi.tɐʃ/	sfp		french fries	/frɛntʃ fraɪz/	/frɛntʃ fraɪz/	nmp			papas fritas						
9267	café com leite	um café com leite			s		coffee with milk	/ˈkɔfi wɪð mɪlk/	/ˈkɒfi wɪð mɪlk/	np			café con leche						
9268	cebola	a cebola	/sɨ.'bo.lɐ/	/se.'bo.la/	sf		onion	/ˈʌnjən/	/ˈʌnjən/	n			cebolla						
9269	papas de aveia	as papas de aveia	/'pa.pɐʒ dɨ a.ˈve.jɐ/	/'pa.pɐʒ dʒi a.ˈve.jɐ/	sfp		oatmeal	/ˈoʊtml̩/	/ˈəʊtmiːl/	n			avena						
9271	açúcar	o açúcar	/ɐˈsu.kaɾ/	/aˈsu.kaʁ/	sm		sugar	/ˈʃʊɡər/	/ˈʃʊɡə/	n			azúcar						
9274	leite	o leite	/lej.tɨ/	/lej.tʃi/	sm		milk	/mɪlk/	/mɪlk/	n			leche						
9276	biscoitos	os biscoitos	/bɨʃ.ˈkɔj.tuʃ/	/bis.ˈkɔj.tus/	smp		cookies	/ˈkʊkiz/	/ˈkʊkiz/	np			galletas						
9278	frutos secos	os frutos secos	/ˈfɾu.tus ˈse.kus/	/ˈfɾu.tus ˈse.kus/	smp		nuts	/nʌts/	/nʌts/	np			frutos secos						
9279	grão-de-bico	o grão-de-bico	/ɡɾɐw̃ dɨ ˈbi.ku/	/ɡɾɐw̃ dʒi ˈbi.ku/	sm		chickpea						garbanzo						<img src="_chickpeas-garbanzos.JPG">
9280	couve-portuguesa	a couve-portuguesa	/ˈko.vɨ pur.tu.ˈɡez.ɐ/	/ˈko.ve pur.tu.ˈɡe.zɐ/	sf		Portuguese kale	/ˌpɔːrtjʊˈɡiːz keɪl/	/ˌpɔːtʃʊˈɡiːz keɪl/	n			col portuguesa						
9281	curgete	a curgete	/kur.ˈʒɛ.tɨ/	/kur.ˈʒɛ.tʃi/	sf		zucchini	/zʊˈkiːni/	/zʊˈkiːni/	n			calabacín						
9282	cenoura	a cenoura	/sɨ.ˈno.ɾɐ/	/se.ˈno.ɾa/	sf		carrot	/ˈkærət/	/ˈkærət/	n			zanahoria						<img src="_carrots.jpg">
9283	brocolo	o brocolo	/bɾɔ.ˈko.lu/	/bɾɔ.ˈko.lu/	sm		broccoli	/ˈbrɒkəli/	/ˈbrɒkəli/	n			brócoli						<img src="_broccoli.jpg">
9284	alho	o alho	/ˈa.ʎu/	/ˈa.ʎu/	sm		garlic	/ˈɡɑrlɪk/	/ˈɡɑːlɪk/	n			ajo						
9285	espinafre	o espinafre	/eʃ.pi.ˈna.fɾɨ/	/es.pi.ˈna.fɾi/	sm		spinach	/ˈspɪnɪtʃ/	/ˈspɪnɪtʃ/	n			espinacas						
9286	pepino	o pepino	/pɨ.'pi.nu/	/pe.'pi.no/	sm		cucumber	/ˈkjuːkʌmbər/	/ˈkjuːkʌmbə/	n			pepino						
9287	tomate	o tomate	/to.'ma.tɨ/	/to.'ma.tʃi/	sm		tomato	/təˈmeɪtoʊ/	/təˈmɑːtəʊ/	n			tomate						
9288	alface	a alface	/ɐɫ.'fa.sɨ/	/aɫ.'fa.si/	sf		lettuce	/ˈlɛtɪs/	/ˈletɪs/	n			lechuga						
9289	couve flor	a couve flor	/'ko.vɨ flɔɾ/	/'ko.ve flɔɾ/	sf		cauliflower	/ˈkɒlɪˌflaʊ.ər/	/ˈkɒlɪˌflaʊ.ə(r)/	n			coliflor						
9290	tomate em cacho	o tomate em cacho	/to.'ma.tɨ ẽ 'ka.ʃu/	/to.'ma.tʃi ẽ 'ka.ʃu/	sm		cluster tomato	/ˈklʌstər təˈmeɪtoʊ/	/ˈklʌstə ˈtɒmətəʊ/	n			tomate en racimo						
9291	pimento	o pimento	/pi.'mẽ.tu/	/pi.'mẽ.tu/	sm		bell pepper	/bɛl ˈpɛpər/	/bɛl ˈpɛpə/	n			pimiento						
